,trigger_video_id,trigger_title,trigger_category,mental_health_aspects,binge_trigger_count
3386,816,"A Fortnite Glitch Cost Him $150,000",Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3387,807,Crashier Moments 🤣 #cashier #supermarket #ranking #tiktok,Tutorial,"['self-improvement and personal growth', 'work-life balance and burnout']",2
3388,802,What are sweats doing nowadays 😭#fortnite #fortnitememes #fortnutefunny #fortniteclips,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength']",2
3389,796,The Highest Vertical Jump Ever!,Sports,"['self-improvement and personal growth', 'motivation and mental strength']",2
3390,789,WHO DID IT BEST❓🤔 #goalkeeper #goalkeepertraining,Reviews,"['self-improvement and personal growth', 'motivation and mental strength']",2
3391,786,Hilarious Fortnite Zero Build Win! 😱🔥 #Shorts #Fortnite #Sliinky,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength']",2
3392,784,Ice🍦 Cream Lovers 😍 NEED This Container! #usa #sharktankusa,Entertainment,"['self-improvement and personal growth', 'self-care practices']",2
3393,771,The Most INTENSE Training Routine,Sports,"['self-improvement and personal growth', 'motivation and mental strength']",2
3394,764,Shivam Dube did a mimicry of Virat Kohli 😅🥵|| #cricket #viratkohli #kapilsharma #shorts,Sports,"['self-improvement and personal growth', 'mental health experiences']",2
3395,732,🔴LIVE - #1 Fortnite Zero Build Player | NEW OG UPDATE,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3396,719,McLaren Had To Use This To Stop Max Verstappen…,Sports,"['self-improvement and personal growth', 'motivation and mental strength']",2
3397,716,Fortnite Updates Inspired by PLAYERS!,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3398,675,FNCS MAJOR 1 | EU GROUP 2 | FORTNITE COMPETITIVE 2025,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3399,674,FNCS MAJOR 1 | EU GROUP 1 | FORTNITE COMPETITIVE 2025,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3400,673,I Built the Worlds Largest Fortnite Pyramid,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3401,672,Bros Katy Perry💅💅 #fortnite #gaming,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3402,670,He interfered with his goal with his words. #movie #sports #clips,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength']",2
3403,668,The Greatest Win in My Fortnite Career,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3404,656,The BEST indian curry U will ever have 😍 #Shorts shahi paneer,Shorts,"['self-improvement and personal growth', 'mindfulness and mental wellness']",2
3405,655,Day 17/30 of easy salad recipes #recipe #salad #fitness #proteinsalad #viral,Reviews,"['self-improvement and personal growth', 'self-care practices']",2
3406,647,Quick breakfast idea | cook with me | Healthy breakfast Idea #breakfastrecipe #cookingvideo #vlog,Vlogs,"['self-improvement and personal growth', 'self-care practices']",2
3407,639,Italian Papad Tacos at Home 😍😋 | #short #shorts #youtubeshorts #streetfood #tacos #tacobell #taco,Shorts,"['self-improvement and personal growth', 'self-care practices']",2
3408,637,Yeah wrap it up bud ahh death😭🙏 #fortnite #comedy #youtubeshorts #shorts #explore #viral #fyp #fy,Comedy,"['mental health experiences', 'work-life balance and burnout']",2
3409,624,Just some elite level tasking... #Taskmaster,Technology,"['self-improvement and personal growth', 'motivation and mental strength']",2
3410,590,Every Age Competes in Fortnite!,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3411,589,Scrape Anything with DeepSeek V3 + Scraping Tool Integration (CHEAP & EASY),Technology,"['self-improvement and personal growth', 'addiction awareness and recovery']",2
3412,587,How I Almost Qualified for the Fortnite World Cup,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3413,586,1V4 AR PRESSURE 😤 #fortnite #fortniteclips #gaming #streamer,Gaming,"['motivation and mental strength', 'anxiety and stress management']",2
3414,581,Anakin Skywalker vs a Fortnite Sweat,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3415,576,Part 2 | He said his car was supercharged & won the piston cup and world grand prix...,Podcast,"['self-improvement and personal growth', 'motivation and mental strength']",2
3416,573,Why Some people are so obsessed with english😢,Tutorial,"['self-improvement and personal growth', 'emotional health discussion']",2
3417,572,#fortnite,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3418,559,Remember my name…🏆💯 #fyp #fortnite #fncompetitive #fnclips #fortnitevideos #solocc #fortniteclips,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3419,556,David Budd 😮 | Series title: Bodyguard | #movie #film #series,Entertainment,"['motivation and mental strength', 'mental health experiences']",2
3420,555,Stream sniper didn't stand a chance #fortnite,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3421,554,#1 UNREAL MOM!!| Best BOXFIGHTING MOM | the MOM you WISH you had,Sports,"['self-improvement and personal growth', 'motivation and mental strength']",2
3422,552,The Worst Construction Workers,News,"['self-improvement and personal growth', 'motivation and mental strength']",2
3423,538,This is why Korea is living in 2050 🥰🇰🇷,Technology,"['self-improvement and personal growth', 'motivation and mental strength']",2
3424,515,Aimbot 1v1s to troll your friends 🤣🙏,Entertainment,"['motivation and mental strength', 'mental health experiences']",2
3425,513,Challan karwane se pahle ye dekho 😱 | Aaj pata chala driving Power #trafficchallan #shorts,Shorts,"['self-improvement and personal growth', 'motivation and mental strength']",2
3426,510,How to pickaxe someone while in the car in @fortnite and kill then without them knowing!!,Gaming,"['self-improvement and personal growth', 'mental health experiences']",2
3427,509,HOW TO PICKAXE OPPONENT IN CAR #shorts #fortnite #viral,Entertainment,"['self-improvement and personal growth', 'mental health experiences']",2
3428,508,How to Counter Cars in Fortnite Season 3,Tutorial,"['self-improvement and personal growth', 'motivation and mental strength']",2
3429,471,NEW FASTEST Way to Defeat Shogun X 😎,News,"['self-improvement and personal growth', 'motivation and mental strength']",2
3430,464,Lauki Chilla🌱 Quick Pancake| #shorts #youtubeshorts #lauki #breakfast #viralvideo,Shorts,"['self-improvement and personal growth', 'self-care practices']",2
3431,459,High Protein Sandwiches! 🥪 #shorts #ytshorts #highprotein #fitness #healthyfood,Shorts,"['self-improvement and personal growth', 'self-care practices']",2
3432,454,Creepy Nuts - オトノケ(Otonoke) 【Official MV】 [Dandadan OP],Entertainment,"['self-improvement and personal growth', 'mental health experiences']",2
3433,443,BEST Controller Settings = Aimbot 🎯 #fortnite #shorts,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3434,442,6-Ball Sprint Challenge 🙈😱,Sports,"['self-improvement and personal growth', 'motivation and mental strength']",2
3435,440,iShowSpeed Right Person To Be Famous ❤️,Podcast,"['self-improvement and personal growth', 'motivation and mental strength']",2
3436,403,Sheldon notices bills getting higher 😂 | Young sheldon #shorts #movie,Comedy,"['self-improvement and personal growth', 'mental health experiences']",2
3437,390,The Legend of the Orange Justice Emote in Fortnite,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3438,387,"Rise of Gorr ""The God Butcher"" 😱 | Thor Love and Thunder #thorloveandthunder",Podcast,"['self-improvement and personal growth', 'motivation and mental strength']",2
3439,384,Creepy Nuts - オトノケ(Otonoke) 【Official MV】 [Dandadan OP],Entertainment,"['self-improvement and personal growth', 'mental health experiences']",2
3440,362,When You feel bad for Trolling 😅,Comedy,"['mental health experiences', 'emotional health discussion']",2
3441,320,Top 3 NO DELAY Pickaxes 📈,Technology,"['self-improvement and personal growth', 'motivation and mental strength']",2
3442,317,I Hosted an ICON ONLY Fortnite Tournament!,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3443,312,What To Do If You’re Left With The Bill,Tutorial,"['mental health experiences', 'addiction awareness and recovery']",2
3444,292,300PRC Zero run-out Long Range Hunting Machine #alaska,Technology,"['self-improvement and personal growth', 'motivation and mental strength']",2
3445,290,IIT-JEE Supermacy 🗿 | IIT Motivational Video | IIT Bombay | #iit #nevergiveup #jee #nit #aim,Education,"['self-improvement and personal growth', 'motivation and mental strength']",2
3446,289,Greek Gods: The Pantheon,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength']",2
3447,282,I got Chemical Peel treatment for my severe acne🫣 Healing and Results #chemicalpeel #acnetreatment,Technology,"['self-improvement and personal growth', 'self-care practices']",2
3448,281,How I Met Your Mother || Barney: What Can Possibly Be More Important Than Football. #shorts #himym,Comedy,"['self-improvement and personal growth', 'mental health experiences']",2
3449,275,Monica is so cute this time of year #funny #friends #shorts #video #movie,Entertainment,"['self-improvement and personal growth', 'self-care practices']",2
3450,273,Tomato rasam cheskundama…?   #foodreels#cookingshorts#fooddips#healthyeating#shorts#podcast#viral,Shorts,"['self-improvement and personal growth', 'self-care practices']",2
3451,267,"Wait , we have seen this before,🔥 #bollywood #goldensoul #shorts #viralvideos",Shorts,"['self-improvement and personal growth', 'motivation and mental strength']",2
3452,264,Ron used the Horcrux Lamp to find Harry and Hermione.#shorts #movie #viralvideo,Shorts,"['motivation and mental strength', 'mental health experiences']",2
3453,259,Priyanka nick at wedding #bollywood #shorts #trending #wedding #nickjonas,Shorts,"['self-improvement and personal growth', 'motivation and mental strength']",2
3454,255,POV :- Children learn from parents 💞🥺 #kalashkalyani,Comedy,"['motivation and mental strength', 'mindfulness and mental wellness']",2
3455,207,How Yao Ming Tricked Shaq,Sports,"['self-improvement and personal growth', 'motivation and mental strength']",2
3456,206,"Supergirl meet Team Flash, Arrow & Legends #shorts",Shorts,"['self-improvement and personal growth', 'motivation and mental strength']",2
3457,112,DO NOT CONTEST MONGRAAL,Tutorial,"['motivation and mental strength', 'mental health experiences']",2
3458,103,This powerful man is so handsome #shorts #shortvideo #viralvideo #movie #short,Shorts,"['self-improvement and personal growth', 'motivation and mental strength']",2
3459,102,The Greatest Fortnite Clip of All Time.,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3460,95,A DEALS A DEAL👑🤝❤️ #fortnite #gaming,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3461,94,THIS is what it's all about | Pokemon card vendor POV #pokemon #pokemoncard #wholesome,Entertainment,"['self-improvement and personal growth', 'mindfulness and mental wellness']",2
3462,89,NEVER land on your old loot… 😭🙏 #fortnite #fortnitefunny #fortniteclips,Entertainment,"['self-improvement and personal growth', 'self-care practices']",2
3463,79,Fortnite Added Text Chat!,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3464,78,Okay this was pretty clutch!#bushcampdad #fortnite #gaming #fortnitefunny #skybase #newmovement,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3465,76,iShowSpeed vs FASTEST Female Alive!🤯🔥,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength']",2
3466,9,Fortnite Items That Were CANCELLED!,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3467,8,The Biggest Beef in Fortnite,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3468,4,How to Build in Fortnite - and actually USE those skills,Gaming,"['self-improvement and personal growth', 'motivation and mental strength']",2
3469,1047,Funny cook 🤣🤣 #funny #funnyprank #youtube #fun #prankvideo #funnyvideo #fyp,Entertainment,['self-improvement and personal growth'],1
3470,1039,Rate his movement 1-10 💀🙏 #fortnite #fortniteclips #fortnitefunny,Entertainment,['self-improvement and personal growth'],1
3471,1028,Watch the graphic to know where to go #guardianbikes #kidsbike #bikeride #bikegear #biker #bikelover,Tutorial,['self-improvement and personal growth'],1
3472,1024,Pipeline Pig’s Crucial Purpose,Tutorial,['self-improvement and personal growth'],1
3473,1023,"German brakes 💪, American brakes 👶",Technology,['self-improvement and personal growth'],1
3474,1021,The most embarrassing moment on family feud,Podcast,['social anxiety and relationships'],1
3475,1011,#fortnite #fortniteclipz #fortnutefunny #fortniteclips #fnclip #gaming #fnclips #clips #200pumpedbtw,Entertainment,['motivation and mental strength'],1
3476,986,The family groupchat ￼,Entertainment,['motivation and mental strength'],1
3477,974,Trader Closes A Big Deal 😨💰#series #tvshow #industry,Entertainment,['motivation and mental strength'],1
3478,972,"Daniel Khachab: ""We Are in the Middle of a Cold War for AI Talent"" | E1220",Podcast,['motivation and mental strength'],1
3479,969,Jay doesn’t like yard sales.#shorts #video #tv #funny,Shorts,['self-improvement and personal growth'],1
3480,952,Will Canada Become Part Of The USA? Trump Vs Trudeau - Raj Shamani #shorts,Shorts,['self-improvement and personal growth'],1
3481,944,QUADS vs HELLMUTH #poker,Gaming,['motivation and mental strength'],1
3482,940,Shuddh Desi Romance,Entertainment,['social anxiety and relationships'],1
3483,905,What do you think the letter might have said? #shorts #comedy #romance,Shorts,['social anxiety and relationships'],1
3484,897,"$100,000 Biggest Bet Of My Life #subscribe #gamble #baccarat",Gaming,['self-improvement and personal growth'],1
3485,867,My LAST tournament✌️💔 #fortnite #gaming,Gaming,['motivation and mental strength'],1
3486,836,Shaq Loves To Spoil His Kids,Entertainment,['social anxiety and relationships'],1
3487,822,Trolling Unreal Players In Ranked Fortnite,Gaming,['motivation and mental strength'],1
3488,818,The Most Insane Move In NASCAR History,Sports,['motivation and mental strength'],1
3489,804,"If The Police Pull You Over, Here Is What To Do",Tutorial,['self-improvement and personal growth'],1
3490,798,QUAD ACES #poker,Gaming,['motivation and mental strength'],1
3491,769,How A Gun Silencer Actually Works 😱,Tutorial,['self-improvement and personal growth'],1
3492,739,Can friendships be maintained after marriage and having children?How I Met Your Mother#cinemaclips,Comedy,['social anxiety and relationships'],1
3493,705,How far can an Airsoft sniper shoot? #airsoft #paintball #trickshots ￼,Entertainment,['self-improvement and personal growth'],1
3494,704,The Wrong Sky in Titanic🤣 w/ Neil deGrasse Tyson,Podcast,['self-improvement and personal growth'],1
3495,690,Can you fill an Inverted Flask ? #anubhavsir #theoryofphysics #physics,Tutorial,['self-improvement and personal growth'],1
3496,657,2 Things You Dint Know About South Indian Food 🔥🔥 | South Indian Food Hacks | So Saute #shorts,Shorts,['self-improvement and personal growth'],1
3497,653,My First Bollywood Debut #uyiamma #azaad #ytreels #ytshorts # #rashathadani #alishabehura #dance,Entertainment,['self-improvement and personal growth'],1
3498,638,Did you spot janvi kapoor in Karishma kapoor' s wedding #video #bollywood #viralvideo #shorts #short,Shorts,['self-improvement and personal growth'],1
3499,635,Do you agree with this mom’s philosophy of education? #shortvideo #shorts #freshofftheboat,Shorts,['motivation and mental strength'],1
3500,623,Beetroot Cutlet | How to make Beetroot Cutlet |Healthy and Tasty Cutlet Recipe,Tutorial,['self-improvement and personal growth'],1
3501,582,Real Steel Was Truly A Masterpiece 💯 #explore #movie #cinemaclips #film #movieclips #greatfilm,Entertainment,['motivation and mental strength'],1
3502,549,The police let the thief go #movie #video #shortsviral,Entertainment,['self-improvement and personal growth'],1
3503,547,#fortnite #squidgamethemesong #cartoonmusic #fortnitetips #squidgamemusic #childrensmusic #becool,Entertainment,['motivation and mental strength'],1
3504,545,"Dear backend developers: This is how to turn your code into $12,000/month.

Watch the full playbook here: http://starterstory.com/dmytro",Technology,['self-improvement and personal growth'],1
3505,526,COUNTRIES AS HORROR CHARACTERS #midjourneyai #midjourney #aifusion #dnafusion #midjourneyart,Tutorial,['mental health experiences'],1
3506,521,COUNTRIES AS WARRIOR GODS 🔥🔥 #artfusion #aifusion #dnafusion #midjourney #midjourneyai,Tutorial,['motivation and mental strength'],1
3507,501,The flash’s life of speed#theflash #barryallen #shorts,Shorts,['self-improvement and personal growth'],1
3508,473,So it was all a Chandler plot #friends #movie #shorts #video,Shorts,['social anxiety and relationships'],1
3509,445,Rasha tadani and Aman Devgan dance video from Indian ideal #amandevgan #rashathadani #azaadmovie,Entertainment,['self-improvement and personal growth'],1
3510,441,Ross and Joey are both Phoebe’s backups #friends #movie #shorts #video,Shorts,['social anxiety and relationships'],1
3511,407,Snacks that only exist in Korea 😋🇰🇷,Comedy,['self-improvement and personal growth'],1
3512,388,The Most EXPENSIVE GOD PACK OF ALL TIME...,Gaming,['motivation and mental strength'],1
3513,304,the last clip 💀 #fortniteog #fortnite #fortnitefunny #chapter6,Entertainment,['self-improvement and personal growth'],1
3514,302,Jugando call of duty mobile,Technology,['motivation and mental strength'],1
3515,300,Restaurant Chef Underestimate Chinese Traditional Technique😱#shortfilm,Shorts,['self-improvement and personal growth'],1
3516,288,LIKE AND SUB FOR ALL THINGS CFB 25! #collegefootball25,Sports,['motivation and mental strength'],1
3517,285,I can’t unsee this now… #disney #pixar #insideout #toystory #theory,Entertainment,['self-improvement and personal growth'],1
3518,250,Priyanka Chopra's DANCE Performance On Darling at Siddharth's Sangeet | #shorts #bollywood #dance,Shorts,['self-improvement and personal growth'],1
3519,127,Rarest Pokémon Card Collection EVER 😮 pt1,Gaming,['self-improvement and personal growth'],1
3520,123,When Epic added skins to Tfues Fortnite Account 😔#tfue #fortnite #fortniteclips #shorts,Shorts,['self-improvement and personal growth'],1
3521,119,🔴*NEW* FORTNITE LIVE EVENT COUNTDOWN!! (Season 2 Update Soon),Gaming,['motivation and mental strength'],1
3522,85,Top 9 Best Drift Skins #ad #fortnite #gaming,Gaming,['self-improvement and personal growth'],1
3523,81,They need to retire 💀🙏 #fortnite #fortniteclips #fortnitefunny,Entertainment,['work-life balance and burnout'],1
3524,77,How many wins do you have in Fortnite?🤔#fortnite #fortniteclips #fyp #gaming,Gaming,['self-improvement and personal growth'],1
3525,74,The flying car glitch is back!,Technology,['self-improvement and personal growth'],1
3526,73,Watch this before trading this week #journey #daytrader #trader,Tutorial,['motivation and mental strength'],1
3527,2393,Study for coding interviews for FREE at Algomap.io!,Technology,['self-improvement and personal growth'],1
3528,2388,the BIGGEST mistake new poker players make ⚠️💸 #poker #pokerhand #pokerhands,Shorts,['self-improvement and personal growth'],1
3529,2344,Do NOT try this at home 😂😭 #fyp #comedy #poker #texasholdem #gambling #casino #sethypoker,Gaming,['mental health experiences'],1
3530,2322,I Am NEVER Saying This Again.. #relationship #couplegoals #married,News,['social anxiety and relationships'],1
3531,2318,Why Arabs hate hotels,News,['self-improvement and personal growth'],1
3532,2301,New Best Drop Spot in Fortnite Chapter 6,News,['self-improvement and personal growth'],1
3533,2283,Tus Besos Song | cigaret amazing magic trick Tutorial 😲 #youtubeshorts #viral #trending #shorts,Tutorial,['self-improvement and personal growth'],1
3534,2280,minecraft moments #minecraft #minecraftmemes #gaming,Gaming,['self-improvement and personal growth'],1
3535,2267,"Can The Cards Bring $6,000 #texasholdem #gamble #casino",Gaming,['self-improvement and personal growth'],1
3536,2258,Please subscribe and share to let the sheep know who they are! #cute  #shorts #प्यारा #sheep  #memes,Shorts,['self-improvement and personal growth'],1
3537,2249,Mia Biwi Winees Live Comedy and Funny videos Compilation,Entertainment,['motivation and mental strength'],1
3538,2233,FLOP FULLHOUSE #poker,Gaming,['work-life balance and burnout'],1
3539,2204,Crush coding interviews for FREE at Algomap.io!,Technology,['self-improvement and personal growth'],1
3540,2158,The Sugar Glider's Takeoff Route Deviated #cute #sugerglider #sugargliderstories,Entertainment,['self-improvement and personal growth'],1
3541,2151,NEW FORTNITE SEASON 2 UPDATE PLAYING WITH @CouRageJD  (FREE REWARDS),Gaming,['self-improvement and personal growth'],1
3542,2101,Godzilla vs Darth Vader,Entertainment,['motivation and mental strength'],1
3543,2085,Tallest Statues in the World (3D Size Comparison),Entertainment,['self-improvement and personal growth'],1
3544,2059,A woman discovers a loophole in the bank and steals millions of dollars in old bills. #foryou #film,Entertainment,['mental health experiences'],1
3545,2057,The easiest $100 you can make at the casino,Gaming,['self-improvement and personal growth'],1
3546,2053,THIS is the secret to getting MAX damage on Godzilla!!!!,Technology,['motivation and mental strength'],1
3547,2038,Chicken Biryani | ULTIMATE Chicken Biryani recipe,Reviews,['self-improvement and personal growth'],1
3548,2027,Bro ran up a wall😂😂 #fortnite #ogfortnite #fortniteclips #fortnitefunny #youtubeshorts #ytshort,Entertainment,['motivation and mental strength'],1
3549,2009,Ants Vs Humans: Problem Solving Skills,Tutorial,['self-improvement and personal growth'],1
3550,1998,Crazy Calculation by Neil deGrasse Tyson😅,Podcast,['self-improvement and personal growth'],1
3551,1993,Jesse Cooks 96.2% Pure for the Cartel  | Breaking Bad (Aaron Paul),Entertainment,['motivation and mental strength'],1
3552,1991,What if you tried to print Wikipedia?,Tutorial,['self-improvement and personal growth'],1
3553,1990,The Simple Secret of Runway Digits,Technology,['self-improvement and personal growth'],1
3554,1961,OG Fortnite Season 2 With MEMES #fortnitememes #fortnite #fortnitefunny,Entertainment,['motivation and mental strength'],1
3555,1913,Can swat help people in need?#swat #shorts #movie,Shorts,['mental health experiences'],1
3556,1898,How To Make Bow And Arrow At Home #diy #craft #youtubeshorts #wood #bamboo,Tutorial,['self-improvement and personal growth'],1
3557,1893,Farmers Use Plastic Bags for Irrigation! 🌾🤯,Comedy,['self-improvement and personal growth'],1
3558,1892,How NOT to PLAY POCKET ACES #poker #allin,Tutorial,['self-improvement and personal growth'],1
3559,1879,JACKPOT on Goatz n Ropes arcade game! #arcadegame,Gaming,['motivation and mental strength'],1
3560,1838,British English vs American English #english #learnenglish #englishgrammar #dualipa #spokenenglish,Tutorial,['self-improvement and personal growth'],1
3561,1834,How beavers keep safe from falling trees. #facts #animals #beavers #fyp,News,['self-care practices'],1
3562,1813,Never forgot this clip. #fortnite #viralvideo #fortniteclips #viralshort #tfue #gaming #fypp #fypシ゚,Entertainment,['self-improvement and personal growth'],1
3563,1807,Best Drop Spot in Fortnite Chapter 6,Gaming,['self-improvement and personal growth'],1
3564,1803,Kill Boksoon #movies #movie #cineclipsentertainment #film #movieclips,Entertainment,['motivation and mental strength'],1
3565,1800,C6S1 ⛩️unter🗡️ x USE CODE:hoist #fortnite #gaming #fortnitememes #fyp,Gaming,['motivation and mental strength'],1
3566,1794,Sabrina Carpenter Dancer Can’t Keep His Eyes Off Her :)) #sabrinacarpenter,Entertainment,['self-improvement and personal growth'],1
3567,1792,ALL working glitches/strats in fortnite season 1 (chapter 6) #glitches #gaming  #fortnite,Gaming,['self-improvement and personal growth'],1
3568,1621,The most craziest desserts in Japan 🤯 (@4you_sns on IG) #shorts #japan,Shorts,['self-improvement and personal growth'],1
3569,1553,Bruce Lee Always Stood On Business 💯 #explore #film #viralvideo,Tutorial,['motivation and mental strength'],1
3570,1539,Basics of Chocolate | चॉकलेट मूस कैसे बनाते हैं | Chocolate Mousse eggless recipe | Chef RanveerBrar,Tutorial,['self-improvement and personal growth'],1
3571,1519,Boil Potatoes in 6 mins. without pressure cooker | Kitchen Tips & Tricks | Kitchen Hacks | #hacks,Tutorial,['self-improvement and personal growth'],1
3572,1517,Masala dosa bhaji | bhaji for dosa #bhaji #potato #aloo #recipe #food #southindianfood #masaladosa,Reviews,['self-improvement and personal growth'],1
3573,1488,o3-mini is the FIRST DANGEROUS Autonomy Model | INSANE Coding and ML Abilities,Technology,['self-improvement and personal growth'],1
3574,1483,Why pickpockets enter at the last moment when the doors are about to close? #romatermini #pickpocket,News,['self-improvement and personal growth'],1
3575,1463,how to break all the gold in one hit at the vaults,Technology,['self-improvement and personal growth'],1
3576,1372,How to get free parking every time!,Tutorial,['self-improvement and personal growth'],1
3577,1368,Blind Dating *Gone Right*,Comedy,['social anxiety and relationships'],1
3578,1364,"I understand it now, I really do! #ytshorts #basketball #hoops #bowling #bball #bfsbrandon",Sports,['self-improvement and personal growth'],1
3579,1361,#fortnite #fortniteclips #gaming #fortnitebr,Gaming,['motivation and mental strength'],1
3580,1357,Simple Knock | Fortnite #fortnite #fortniteclips #gaming #newfortnite #fortnitememe #gaming,Gaming,['motivation and mental strength'],1
3581,1351,#fortnite #kingkong #blowup #funny #funnyshorts #viralvideo #growmyaccount #foryou #fyp #shorts,Gaming,['self-improvement and personal growth'],1
3582,1348,Massive Fortnite trailer🔥 #fortnite #fortnitefunny #fortniteclips,Gaming,['self-improvement and personal growth'],1
3583,1343,How to right way to mewing #shorts #mewing #mewingtips #fashion,Shorts,['self-improvement and personal growth'],1
3584,1325,Maja Ni Wedding,Entertainment,['motivation and mental strength'],1
3585,1312,Did you know the Hindu word for geography means 'round earth' is Sanskrit? 🌎 #beyond5000,Tutorial,['self-improvement and personal growth'],1
3586,1307,New best drop spot in Fortnite Chapter 6 (another),News,['self-improvement and personal growth'],1
3587,1287,"pt 2 Oh the speed... the blinding, blinding speed",Podcast,['self-improvement and personal growth'],1
3588,1243,The Desi Side Of Ananya Panday - Favorite Food | Raj Shamani #shorts,Shorts,['self-improvement and personal growth'],1
3589,1241,CLUTCH DIFFICULTY MODE: IMPOSSIBLE 🤯 #fortnite #fortniteclips #gaming #streamer,Gaming,['motivation and mental strength'],1
3590,1240,Eminem Exposes The Grammys,News,['motivation and mental strength'],1
3591,1237,How Much Tax You’ll Be Able To Save After Budget 2025 #financewithsharan #shorts,Shorts,['self-improvement and personal growth'],1
3592,1229,How to Finish Fights Fast Like Mongraal and MrSavage,Sports,['self-improvement and personal growth'],1
3593,1216,TRAPPING DOOM IN THE BUNKER REACTION VIDEO,Reviews,['mental health experiences'],1
3594,1213,I Miss The Old Times 😔🔥,Gaming,['emotional health discussion'],1
3595,1190,How to start own business #howto #own #business #greenscreen #prismlivestudio #shorts #office #offic,Tutorial,['self-improvement and personal growth'],1
3596,1185,"India's Map: How Pakistan, China, and Nepal See It!",News,['self-improvement and personal growth'],1
3597,1161,You Might Own a RARE Fortnite Skin!,Gaming,['self-improvement and personal growth'],1
3598,1157,Buying A House = Loss  #shorts #rich #rent #sanjaykathuria,Shorts,['self-improvement and personal growth'],1
3599,1134,Instant Rava Uttapam Recipe | Suji Uttapam Recipe | Kunal Kapur South Indian Recipes | सूजी उत्तपम,Technology,['self-improvement and personal growth'],1
3600,1132,Fortnite WUKONG Skin Gameplay | RTX 4090 + 4K MAX Settings + Ray Tracing ON,Gaming,['self-improvement and personal growth'],1
3601,1117,"Provider OP, Printer OP watch memes with Sarkaar OP 😎",Entertainment,['motivation and mental strength'],1
3602,1110,The Truth Behind Their First Kiss  Love or Drama #shorts #funny #comedy #friends #sitcom,Shorts,['social anxiety and relationships'],1
3603,1095,🇺🇸 How to answer tourist visa inspection questions at a United States passport control 👀,Tutorial,['self-improvement and personal growth'],1
3604,1074,Dating Me Is Like Fishing | IMPROV GAME #improv #game #dating #improvbroadway,Comedy,['social anxiety and relationships'],1
3605,1060,#aivideoeditingsoftware #website #illegal #darkweb,Technology,['self-improvement and personal growth'],1
3606,5561,Hikaru Nakamura brilliancy 🤩 #chess#chessgame#brilliancy#brilliant,Gaming,['self-improvement and personal growth'],1
3607,5522,2#Powerful spike💥Relive some ofthe most jaw-dropping spike from the #BeachProTour  #BeachVolleyball,Sports,['self-improvement and personal growth'],1
3608,5509,100% Energy Conservation or 0%🤔(Comment),Reviews,['self-improvement and personal growth'],1
3609,5503,Look how upset she got!😢 #game #funny #boardgame  #friendsfunny  #goodtimes,Gaming,['mental health experiences'],1
3610,5487,Hot Ball vs. Glowing Hot Metal Ball  #experiment #science,Technology,['self-improvement and personal growth'],1
3611,5472,A small error at the end of the metalworking proce #machine #cnc #process,Technology,['self-improvement and personal growth'],1
3612,5467,That punch was too fast😂😂😂  #homepage #funny #fypシ #relatablecomedy #youtubeshorts #instagram,Comedy,['mental health experiences'],1
3613,5466,Recurve vs compound bow- which is more accurate? #bow #archery #compoundbow #recurvebow,Sports,['self-improvement and personal growth'],1
3614,5460,Connecting Shapes: Noob😆 vs Pro😎 #blender3d #blender #blendercommunity #blender3dmodelling,Technology,['self-improvement and personal growth'],1
3615,5453,The most outstanding shot ever 👀 (via: ralph_g._eckert),Sports,['self-improvement and personal growth'],1
3616,5444,Magic trick REVEALED… 👀😱🤣 | Triple Charm #Shorts,News,['self-improvement and personal growth'],1
3617,5430,Can you tell us how many we are dancing in this video  😂💃🕺🎉💥🤩🤩🥰💯 #enjoy #dance,Entertainment,['mental health experiences'],1
