video_id,title,category,mental_health_aspects,avg_score,sentiments
555,David Budd 😮 | Series title: Bodyguard | #movie #film #series,Entertainment,"['motivation and mental strength', 'mental health experiences']",0.5493816286325455,['NEGATIVE']
382,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices']",0.5475552380084991,['POSITIVE']
491,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices']",0.5475552380084991,['POSITIVE']
890,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices']",0.5475552380084991,['POSITIVE']
163,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices']",0.5475552380084991,['POSITIVE']
508,HOW TO PICKAXE OPPONENT IN CAR #shorts #fortnite #viral,Entertainment,"['self-improvement and personal growth', 'mental health experiences']",0.5450811386108398,['NEGATIVE']
755,AJR - World's Smallest Violin (Official Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness']",0.544530431429545,['NEGATIVE']
131,Katy Perry - California Gurls (Official Music Video) ft. Snoop Dogg,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences']",0.5445126394430796,['POSITIVE']
632,Millie Bobby brown at Sabrina Carpenter concert,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'self-care practices', 'trauma awareness and healing', 'work-life balance and burnout']",0.5428465381264687,['POSITIVE']
138,Mike Perry - The Ocean ft. Shy Martin,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'self-care practices']",0.5414759318033854,['POSITIVE']
61,"Kudmayi (Film Version) (From ""Rocky Aur Rani Kii Prem Kahaani"")",Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences']",0.5408028761545817,['NEGATIVE']
178,Flo Rida - Club Can't Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'social anxiety and relationships', 'addiction awareness and recovery', 'anxiety and stress management', 'emotional health discussion', 'self-care practices', 'mental health education']",0.5386823018391927,['NEGATIVE']
336,Flo Rida - Club Can't Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'social anxiety and relationships', 'addiction awareness and recovery', 'anxiety and stress management', 'emotional health discussion', 'self-care practices', 'mental health education']",0.5386823018391927,['NEGATIVE']
377,Tiësto - Red Lights (Official Video),Music,"['motivation and mental strength', 'self-improvement and personal growth', 'sleep and mental wellness', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'mental health experiences', 'work-life balance and burnout', 'trauma awareness and healing']",0.5360892514387766,['POSITIVE']
238,Tiësto - Red Lights (Official Video),Music,"['motivation and mental strength', 'self-improvement and personal growth', 'sleep and mental wellness', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'mental health experiences', 'work-life balance and burnout', 'trauma awareness and healing']",0.5360892514387766,['POSITIVE']
190,Zaroor X Tere Bina,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'mental health education', 'work-life balance and burnout', 'addiction awareness and recovery', 'therapy and mental health support']",0.5344828466574351,['POSITIVE']
889,OneRepublic - Nobody (from Kaiju No. 8) [Official Music Video],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'social anxiety and relationships', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'work-life balance and burnout', 'emotional health discussion', 'trauma awareness and healing']",0.533147031068802,['NEGATIVE']
452,OneRepublic - Nobody (from Kaiju No. 8) [Official Music Video],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'social anxiety and relationships', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'work-life balance and burnout', 'emotional health discussion', 'trauma awareness and healing']",0.533147031068802,['NEGATIVE']
501,This is why Korea is the best place to live in 🇰🇷🥰,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness']",0.5329062759876251,['POSITIVE']
276,Katy Perry brings a FAN on STAGE 😍🫶,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'mindfulness and mental wellness']",0.5325205564498902,['POSITIVE']
870,Prem Ki Naiyya,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'addiction awareness and recovery', 'work-life balance and burnout', 'trauma awareness and healing', 'therapy and mental health support']",0.5314914782842001,['POSITIVE']
194,Suniyan Suniyan x Tere Naina,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'work-life balance and burnout', 'sleep and mental wellness', 'social anxiety and relationships', 'trauma awareness and healing', 'emotional health discussion', 'addiction awareness and recovery']",0.5305747389793396,['POSITIVE']
239,"David Guetta - Play Hard ft. Ne-Yo, Akon (Official Video)",Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'self-care practices', 'work-life balance and burnout', 'anxiety and stress management', 'mental health education']",0.5305275089210935,['POSITIVE']
139,Kygo - Love Me Now (Official Video) ft. Zoe Wees,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery', 'social anxiety and relationships', 'emotional health discussion']",0.5284400582313536,['POSITIVE']
52,Aaja Mera Banke,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'emotional health discussion', 'mental health education', 'therapy and mental health support', 'work-life balance and burnout']",0.527568805217743,['NEGATIVE']
147,DJ Snake - Let Me Love You ft. Justin Bieber,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'self-care practices', 'mindfulness and mental wellness', 'emotional health discussion', 'social anxiety and relationships']",0.5275551155209541,['POSITIVE']
145,David Guetta & OneRepublic - I Don't Wanna Wait (Official Video),Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'mental health experiences', 'self-care practices']",0.5274207343657811,['POSITIVE']
735,Hollywood's Most Humble Star,Entertainment,"['self-improvement and personal growth', 'self-care practices', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion']",0.5270062514713832,['POSITIVE']
620,श्रीरुद्राष्टकम् - नमामीशमीशान...,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'addiction awareness and recovery', 'self-care practices', 'mental health experiences', 'therapy and mental health support', 'mindfulness and mental wellness', 'work-life balance and burnout', 'trauma awareness and healing', 'emotional health discussion', 'mental health education', 'social anxiety and relationships', 'depression and emotional support']",0.5268476788814251,['NEGATIVE']
917,"Uyi Amma (From ""Azaad"")",Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'therapy and mental health support', 'sleep and mental wellness', 'trauma awareness and healing', 'mental health education', 'depression and emotional support', 'emotional health discussion']",0.5258726576964061,['NEGATIVE']
156,Teri Jhuki Nazar (Film Version),Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'work-life balance and burnout', 'social anxiety and relationships', 'addiction awareness and recovery', 'mindfulness and mental wellness']",0.5253714876515524,['NEGATIVE']
688,Katy Perry's Daughter can SING 😳🎤,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'addiction awareness and recovery', 'mental health experiences', 'mindfulness and mental wellness']",0.5240728656450907,['POSITIVE']
283,My favorite character wheel s2 part 3 #1v1edit #edit #vsedit #battle #edit #sailormoon,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences']",0.5226803223292033,['NEGATIVE']
125,Prajakta & Rohit on a painting date 🎨 #mismatchedseason3 #date #painting,Entertainment,"['self-improvement and personal growth', 'mindfulness and mental wellness', 'social anxiety and relationships', 'mental health experiences', 'self-care practices']",0.522496348619461,['NEGATIVE']
46,Nawazish,Entertainment,"['self-improvement and personal growth', 'mental health experiences', 'motivation and mental strength', 'self-care practices', 'mindfulness and mental wellness', 'mental health education', 'addiction awareness and recovery', 'therapy and mental health support', 'emotional health discussion', 'sleep and mental wellness', 'work-life balance and burnout', 'trauma awareness and healing']",0.521773174405098,['NEGATIVE']
392,Get us home faster... #meme #funny,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'self-care practices']",0.521230012178421,['POSITIVE']
635,2010 VS 2020 Music,Music,"['motivation and mental strength', 'self-improvement and personal growth']",0.5206202864646912,['POSITIVE']
521,Terrifying Cartoon Bosses 🔥🔥 #midjourneyai #midjourney #aifusion #dnafusion #artfusion,Entertainment,"['motivation and mental strength', 'mental health experiences', 'self-improvement and personal growth']",0.5175233284632365,['NEGATIVE']
226,Calvin Harris & Alesso - Under Control (Official Video) ft. Hurts,Music,"['self-improvement and personal growth', 'mental health experiences', 'motivation and mental strength', 'self-care practices', 'emotional health discussion', 'anxiety and stress management', 'mindfulness and mental wellness']",0.5163297397749764,['NEGATIVE']
617,Kon Disa Mein - Extended Version,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'mental health education', 'trauma awareness and healing', 'self-care practices', 'therapy and mental health support', 'addiction awareness and recovery', 'emotional health discussion', 'work-life balance and burnout', 'social anxiety and relationships']",0.5157918656865755,['NEGATIVE']
340,Artemas - i like the way you kiss me (official music video),Music,"['self-improvement and personal growth', 'mental health experiences']",0.5133630335330963,['POSITIVE']
753,Artemas - i like the way you kiss me (official music video),Music,"['self-improvement and personal growth', 'mental health experiences']",0.5133630335330963,['POSITIVE']
696,Aarambh hai prachand bole mastako ke dhund. ..... our culture ...☝👍,Music,"['motivation and mental strength', 'self-care practices', 'mindfulness and mental wellness', 'self-improvement and personal growth', 'sleep and mental wellness', 'mental health experiences']",0.5130532284577688,['POSITIVE']
324,Ve Kamleya - Asees Version,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'mental health education', 'emotional health discussion', 'work-life balance and burnout', 'therapy and mental health support', 'addiction awareness and recovery', 'trauma awareness and healing', 'sleep and mental wellness']",0.5097168187300365,['NEGATIVE']
130,HOW KATY PERRY SNOOP DOGG CALIFORNIA GURLS WAS PRODUCED #katyperry #snoopdogg #musicproducer,Music,"['motivation and mental strength', 'self-improvement and personal growth']",0.5087380111217499,['NEGATIVE']
756,Billie Eilish - BIRDS OF A FEATHER (Official Music Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness']",0.5083148404955864,['POSITIVE']
419,Piya Tose - Qawwali Version,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'sleep and mental wellness', 'trauma awareness and healing', 'therapy and mental health support', 'mental health education', 'addiction awareness and recovery', 'work-life balance and burnout']",0.5075943524187261,['NEGATIVE']
137,"The Chainsmokers, ILLENIUM - Takeaway (Official Video) ft. Lennon Stella",Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences']",0.5071688989798228,['NEGATIVE']
408,Ishq Hai (Official Music Video) | Mismatched Season 3 | A Netflix Series | Anurag Saikia,Entertainment,"['social anxiety and relationships', 'motivation and mental strength', 'self-improvement and personal growth']",0.5066179434458414,['NEGATIVE']
411,"Karpur Gauram (feat. Supati Ranjan, Nirali Kartik, Vikas Parikh)",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'addiction awareness and recovery', 'self-care practices', 'trauma awareness and healing', 'therapy and mental health support', 'social anxiety and relationships']",0.5051852762699127,['POSITIVE']
284,I can’t unsee this now… #disney #pixar #insideout #toystory #theory,Entertainment,['self-improvement and personal growth'],0.5030208230018616,['NEGATIVE']
488,"Tauba Tauba (From ""Bad Newz"")",Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'self-care practices', 'work-life balance and burnout', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'social anxiety and relationships', 'sleep and mental wellness']",0.5029487080044217,['NEGATIVE']
343,艾娃麥絲 Ava Max - My Oh My (華納官方中字版),Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'social anxiety and relationships', 'emotional health discussion', 'addiction awareness and recovery']",0.49736812710762024,['POSITIVE']
63,Zindagi Tere Naam X Dil Se Dil Tak Lofi Mashup (Remix By Iampratheek),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'sleep and mental wellness', 'self-care practices']",0.4969384521245957,['NEGATIVE']
490,"Zedd - Find You ft. Matthew Koma, Miriam Bryant (Official Music Video)",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'addiction awareness and recovery']",0.4962916274865468,['POSITIVE']
374,Dzeko & Torres - L'Amour Toujours feat. Delaney Jane (Tiësto Edit) [Official Lyric Video],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices']",0.4955306947231292,['POSITIVE']
236,Dzeko & Torres - L'Amour Toujours feat. Delaney Jane (Tiësto Edit) [Official Lyric Video],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices']",0.4955306947231292,['POSITIVE']
246,Taro ko mohabat ambar se #love #bollywoodsongs #rashmikamandanna #rasmikacute #expression#viralshort,Music,"['trauma awareness and healing', 'mental health experiences', 'self-improvement and personal growth']",0.4911796748638153,['NEGATIVE']
933,Moti Veraana (From Songs of Faith) (feat. Osman Mir),Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness']",0.4907410740852356,['POSITIVE']
149,Flo Rida - Wild Ones ft. Sia [Official Video],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'self-care practices', 'mental health education', 'trauma awareness and healing', 'emotional health discussion', 'anxiety and stress management', 'work-life balance and burnout']",0.49007104743610735,['NEGATIVE']
927,"Tera Hua (From ""Loveyatri"")",Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'social anxiety and relationships']",0.48921537895997363,['NEGATIVE']
331,The Chainsmokers - This Feeling (Official Video) ft. Kelsea Ballerini,Music,"['self-improvement and personal growth', 'mental health experiences', 'motivation and mental strength', 'mindfulness and mental wellness', 'emotional health discussion', 'self-care practices']",0.4890384078025818,['POSITIVE']
432,Uyi Amma|#rashathadani #uyiamma #vishalnads #aamandevgan #boscomartis #madhubantibagchi #bollywood,Entertainment,"['motivation and mental strength', 'self-care practices', 'self-improvement and personal growth', 'mental health experiences']",0.48869736492633814,['NEGATIVE']
975,Diljit Dosanjh asked for the same fees as Gurdas Mann asked to act in Jatt & Juliet 1,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'work-life balance and burnout', 'mental health experiences', 'addiction awareness and recovery', 'emotional health discussion', 'anxiety and stress management', 'mindfulness and mental wellness']",0.47778776288032526,['NEGATIVE']
193,"Tum Kya Mile - Pritam' s Version (From ""Rocky Aur Rani Kii Prem Kahaani"")",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices']",0.47161861658096316,['POSITIVE']
383,Creepy Nuts - オトノケ(Otonoke) 【Official MV】 [Dandadan OP],Entertainment,"['mental health experiences', 'self-improvement and personal growth']",0.46542760729789734,['NEGATIVE']
453,Creepy Nuts - オトノケ(Otonoke) 【Official MV】 [Dandadan OP],Entertainment,"['mental health experiences', 'self-improvement and personal growth']",0.46542760729789734,['NEGATIVE']
892,Creepy Nuts - オトノケ(Otonoke) 【Official MV】 [Dandadan OP],Entertainment,"['mental health experiences', 'self-improvement and personal growth']",0.46542760729789734,['NEGATIVE']
241,How Billie Eilish invited Armani White to PERFORM 😍🔥,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'social anxiety and relationships']",0.4618082791566849,['POSITIVE']
142,Dimitri Vegas & Like Mike vs David Guetta ft. Kiiara - Complicated (Official Music Video),Music,"['self-improvement and personal growth', 'mental health experiences', 'motivation and mental strength', 'emotional health discussion', 'self-care practices', 'mindfulness and mental wellness', 'social anxiety and relationships', 'addiction awareness and recovery']",0.4574900306761265,['POSITIVE']
344,Nasha x Let The Music Play (@DJLEMONOFFICIAL & JAZ Scape) Mashup,Music,"['self-improvement and personal growth', 'motivation and mental strength']",0.4531449824571609,['NEGATIVE']
393,The Dragon Queen wants to buy the Unsullied with dragons,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'mental health experiences']",0.4531053125858307,['NEGATIVE']
581,Real Steel Was Truly A Masterpiece 💯 #explore #movie #cinemaclips #film #movieclips #greatfilm,Entertainment,['motivation and mental strength'],0.4525029957294464,['POSITIVE']
71,calling stores while i'm in them,Entertainment,"['self-improvement and personal growth', 'self-care practices', 'motivation and mental strength', 'mental health experiences', 'work-life balance and burnout', 'emotional health discussion', 'social anxiety and relationships', 'mindfulness and mental wellness']",0.44701457023620605,['NEGATIVE']
514,Aimbot 1v1s to troll your friends 🤣🙏,Entertainment,"['motivation and mental strength', 'mental health experiences']",0.44281695783138275,['NEGATIVE']
346,"Bin Tere - Lyrical Song | I Hate Luv Storys | Sonam Kapoor, Imran Khan | Vishal & Shekhar",Music,"['social anxiety and relationships', 'self-improvement and personal growth']",0.43236206471920013,['POSITIVE']
534,SPIDER-MAN AS COUNTRIES 🔥 #artfusion #dnafusion #midjourney #midjourneyai #aifusion,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery']",0.43139708042144775,['NEGATIVE']
269,#Ranbirkapoor & #Aliabhatt with their little one #rahakapoor ❤️ #cutekids #babie #cutebaby,Entertainment,"['self-improvement and personal growth', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery']",0.4287288412451744,['POSITIVE']
513,Celebs Signed a Camera Lens at the GRAMMYs! 📷✨,Music,"['self-improvement and personal growth', 'mental health experiences']",0.4274276793003082,['POSITIVE']
248,Making Plans Together #friends #movie #tvmovie,Entertainment,"['social anxiety and relationships', 'motivation and mental strength', 'mental health experiences']",0.40919925769170123,['POSITIVE']
274,Monica is so cute this time of year #funny #friends #shorts #video #movie,Entertainment,"['self-care practices', 'self-improvement and personal growth']",0.3866377174854278,['POSITIVE']
88,NEVER land on your old loot… 😭🙏 #fortnite #fortnitefunny #fortniteclips,Entertainment,"['self-improvement and personal growth', 'self-care practices']",0.38405463099479675,['NEGATIVE']
106,Did I forget any songs? Biggest Hits of 2024! #2024 #song #hits #music #singing #Brunomars,Music,['self-improvement and personal growth'],0.3826518952846527,['NEGATIVE']
124,SABRINA GRAMMYS 2025! 😱😍 #sabrina #music #grammys,Music,"['self-improvement and personal growth', 'motivation and mental strength']",0.3685498684644699,['POSITIVE']
801,What are sweats doing nowadays 😭#fortnite #fortnitememes #fortnutefunny #fortniteclips,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength']",0.35591425001621246,['NEGATIVE']
303,the last clip 💀 #fortniteog #fortnite #fortnitefunny #chapter6,Entertainment,['self-improvement and personal growth'],0.3481355607509613,['NEGATIVE']
548,The police let the thief go #movie #video #shortsviral,Entertainment,['self-improvement and personal growth'],0.3436473309993744,['NEGATIVE']
546,#fortnite #squidgamethemesong #cartoonmusic #fortnitetips #squidgamemusic #childrensmusic #becool,Entertainment,['motivation and mental strength'],0.3355691432952881,['NEGATIVE']
652,My First Bollywood Debut #uyiamma #azaad #ytreels #ytshorts # #rashathadani #alishabehura #dance,Entertainment,['self-improvement and personal growth'],0.329743891954422,['POSITIVE']
288,Greek Gods: The Pantheon,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth']",0.32509236037731165,['POSITIVE']
973,Trader Closes A Big Deal 😨💰#series #tvshow #industry,Entertainment,['motivation and mental strength'],0.3223037719726562,['NEGATIVE']
985,The family groupchat ￼,Entertainment,['motivation and mental strength'],0.3213021457195282,['NEGATIVE']
444,Rasha tadani and Aman Devgan dance video from Indian ideal #amandevgan #rashathadani #azaadmovie,Entertainment,['self-improvement and personal growth'],0.3095879554748535,['NEGATIVE']
65,Spending time with famous people for free 😲🪑,Entertainment,['mental health experiences'],0.3007183074951172,['POSITIVE']
