video_id,title,watched_at,primary_category,detailed_type,sentiment,sentiment_score,primary_format,primary_purpose,style,confidence,source_file
26937,Satranga,"Mar 7, 2024, 12:12:06 PM PST",Entertainment,,NEGATIVE,0.8559064269065857,guide,information,"dramatic,serious,informative,professional,personal,funny",0.3703731894493103,youtube_analysis_20250307_022253_main.csv
26938,Heeriye,"Mar 7, 2024, 12:12:05 PM PST",Entertainment,,NEGATIVE,0.5590477585792542,reaction,information,"dramatic,funny,informative,serious,personal,casual,professional",0.6249913573265076,youtube_analysis_20250307_022253_main.csv
26939,Zara Zara,"Mar 7, 2024, 12:12:02 PM PST",Entertainment,,POSITIVE,0.9983540773391724,guide,information,"informative,dramatic,casual,funny",0.3303639888763428,youtube_analysis_20250307_022253_main.csv
26940,Ranjha (Lofi Flip),"Mar 7, 2024, 12:12:01 PM PST",Technology,,NEGATIVE,0.7522810697555542,reaction,information,"dramatic,professional,informative,serious,funny,personal",0.7813358306884766,youtube_analysis_20250307_022253_main.csv
26941,Love Me Like You Do,"Mar 7, 2024, 11:55:31 AM PST",Entertainment,,POSITIVE,0.9998266100883484,reaction,storytelling,"personal,informative,casual,funny,dramatic",0.603165328502655,youtube_analysis_20250307_022253_main.csv
26942,Tu hai kahan,"Mar 7, 2024, 11:51:08 AM PST",Comedy,,POSITIVE,0.9945993423461914,reaction,information,"dramatic,funny,informative,serious,casual,personal,professional",0.7617990970611572,youtube_analysis_20250307_022253_main.csv
26943,"Bana Sharabi (From ""Govinda Naam Mera"")","Mar 7, 2024, 10:51:17 AM PST",Comedy,,NEGATIVE,0.9964119791984558,guide,storytelling,"dramatic,informative,funny,serious,casual",0.7262305617332458,youtube_analysis_20250307_022253_main.csv
26944,Nain Ta Heere,"Mar 7, 2024, 10:47:41 AM PST",Entertainment,,NEGATIVE,0.9775888919830322,reaction,information,"informative,dramatic,serious,funny,casual,professional,personal",0.5315612554550171,youtube_analysis_20250307_022253_main.csv
26945,Tere Vaaste x O Mere Dil - Knockwell Mashup,"Mar 7, 2024, 10:45:30 AM PST",Entertainment,,NEGATIVE,0.9950592517852783,reaction,comedy,"funny,dramatic,informative",0.9424563646316528,youtube_analysis_20250307_022253_main.csv
26946,Sehra,"Mar 7, 2024, 10:45:28 AM PST",Entertainment,,POSITIVE,0.9926754832267761,reaction,information,"dramatic,serious,informative,professional,personal,funny,casual",0.4640888273715973,youtube_analysis_20250307_022253_main.csv
26947,Naseeb Se,"Mar 7, 2024, 10:45:27 AM PST",Entertainment,,POSITIVE,0.9614176154136658,reaction,information,"dramatic,informative,serious,funny,professional,casual,personal",0.5251047611236572,youtube_analysis_20250307_022253_main.csv
26948,Simroon Tera Naam,"Mar 7, 2024, 10:45:26 AM PST",Entertainment,,NEGATIVE,0.9803496599197388,guide,information,"dramatic,informative,serious,funny,casual,professional",0.39739394187927246,youtube_analysis_20250307_022253_main.csv
26949,Barse More Naina,"Mar 7, 2024, 10:45:24 AM PST",Entertainment,,NEGATIVE,0.9590215086936951,reaction,entertainment,"dramatic,casual,funny,informative,serious,personal,professional",0.7856069803237915,youtube_analysis_20250307_022253_main.csv
26950,Tu Meri Hai,"Mar 7, 2024, 10:45:21 AM PST",Music,Official Music Video,POSITIVE,0.9837782382965088,unknown,unknown,,0.7167950868606567,youtube_analysis_20250307_022253_main.csv
26951,Jhoom (R & B Mix),"Mar 7, 2024, 10:43:09 AM PST",Music,Music Mix,POSITIVE,0.98939448595047,unknown,unknown,,0.9930509924888611,youtube_analysis_20250307_022253_main.csv
26952,Mahiye Jinna Sohna,"Mar 7, 2024, 10:40:08 AM PST",Entertainment,,NEGATIVE,0.7192556262016296,guide,information,"informative,dramatic,serious,funny,professional,casual,personal",0.5022781491279602,youtube_analysis_20250307_022253_main.csv
26953,Koi Si (Flip),"Mar 7, 2024, 10:40:06 AM PST",Entertainment,,POSITIVE,0.6539987921714783,reaction,information,"dramatic,informative,funny,casual,serious,professional,personal",0.6416515707969666,youtube_analysis_20250307_022253_main.csv
26954,Alfaazo,"Mar 7, 2024, 10:40:04 AM PST",Entertainment,,POSITIVE,0.9930729269981384,reaction,information,"dramatic,serious,informative,funny,professional",0.3688122630119324,youtube_analysis_20250307_022253_main.csv
26955,Tere Pyaar Mein,"Mar 7, 2024, 10:39:28 AM PST",Comedy,,POSITIVE,0.603184700012207,reaction,storytelling,"casual,informative,funny,dramatic,personal,serious",0.8269091844558716,youtube_analysis_20250307_022253_main.csv
26956,Tum Se,"Mar 7, 2024, 10:35:04 AM PST",Entertainment,,NEGATIVE,0.9600706696510315,reaction,information,"dramatic,informative,serious,funny,casual,personal,professional",0.4372269809246063,youtube_analysis_20250307_022253_main.csv
26957,Porter Robinson - Sad Machine (Official Lyric Video),"Mar 7, 2024, 10:27:47 AM PST",Music,Lyric Video,NEGATIVE,0.9471414089202881,unknown,unknown,,0.9954957365989685,youtube_analysis_20250307_022253_main.csv
26958,Porter Robinson & Madeon - Shelter (Official Audio),"Mar 7, 2024, 10:24:09 AM PST",Music,Music Mix,NEGATIVE,0.9033377766609192,unknown,unknown,,0.9982693791389465,youtube_analysis_20250307_022253_main.csv
26959,"VØJ, Narvent - Memory Reboot (4K Music Video)","Mar 7, 2024, 10:20:11 AM PST",Music,Official Music Video,NEGATIVE,0.9937934875488281,unknown,unknown,,0.9975586533546448,youtube_analysis_20250307_022253_main.csv
26960,Porter Robinson ft. Amy Millan - Divinity (Official Audio),"Mar 7, 2024, 10:14:02 AM PST",Music,Cover Song,POSITIVE,0.9333584904670715,unknown,unknown,,0.989365816116333,youtube_analysis_20250307_022253_main.csv
26961,Phoebe Ryan - Mine (Illenium Remix),"Mar 7, 2024, 10:09:08 AM PST",Music,Music Mix,NEGATIVE,0.9334700703620911,unknown,unknown,,0.9971413612365723,youtube_analysis_20250307_022253_main.csv
26962,"The Chainsmokers, ILLENIUM - Takeaway (Official Video) ft. Lennon Stella","Mar 7, 2024, 2:30:18 AM PST",Music,Official Music Video,NEGATIVE,0.9476616382598877,unknown,unknown,,0.9970569014549255,youtube_analysis_20250307_022253_main.csv
26963,"The Kid LAROI, Justin Bieber - STAY (Official Video)","Mar 7, 2024, 2:27:40 AM PST",Music,Official Music Video,POSITIVE,0.9838815927505493,unknown,unknown,,0.997797966003418,youtube_analysis_20250307_022253_main.csv
26964,"Zedd, Alessia Cara - Stay (Lyric Video)","Mar 7, 2024, 2:24:06 AM PST",Music,Lyric Video,POSITIVE,0.8382516503334045,unknown,unknown,,0.997843861579895,youtube_analysis_20250307_022253_main.csv
26965,Deep Chills - Run Free (feat. IVIE) (Official Audio) TikTok #shoechange,"Mar 7, 2024, 2:21:10 AM PST",Music,Music Mix,NEGATIVE,0.971788763999939,unknown,unknown,,0.9970607757568359,youtube_analysis_20250307_022253_main.csv
26966,Sabai - Million Days (Official Lyric Video) ft. Hoang & Claire Ridgely,"Mar 7, 2024, 2:17:40 AM PST",Music,Lyric Video,POSITIVE,0.9153066873550415,unknown,unknown,,0.9963576197624207,youtube_analysis_20250307_022253_main.csv
26967,The Chainsmokers & Coldplay - Something Just Like This (Lyric),"Mar 7, 2024, 2:13:32 AM PST",Music,Cover Song,POSITIVE,0.9994080066680908,unknown,unknown,,0.990044116973877,youtube_analysis_20250307_022253_main.csv
26968,Martin Garrix feat. Bonn - High On Life (Official Video),Martin Garrix feat. Bonn - High On Life (Official Video),Music,Official Music Video,POSITIVE,0.9923267960548401,unknown,unknown,,0.9977059960365295,youtube_analysis_20250307_022253_main.csv
26969,Gryffin & Elley Duhé - Forever (Official Music Video),"Mar 7, 2024, 2:06:36 AM PST",Music,Official Music Video,POSITIVE,0.9984627962112427,unknown,unknown,,0.9974750876426697,youtube_analysis_20250307_022253_main.csv
26970,Illenium - Fractures (Feat. Nevve),"Mar 7, 2024, 2:02:29 AM PST",Music,Live Performance,NEGATIVE,0.998075008392334,unknown,unknown,,0.9603627324104309,youtube_analysis_20250307_022253_main.csv
26971,LIONE - Glimmer (William Black Remix),"Mar 7, 2024, 1:57:29 AM PST",Music,Music Mix,POSITIVE,0.9754543304443359,unknown,unknown,,0.9980031847953796,youtube_analysis_20250307_022253_main.csv
26972,Vicetone - Nevada (ft. Cozi Zuehlsdorff),"Mar 7, 2024, 1:54:00 AM PST",Music,Live Performance,POSITIVE,0.7407066226005554,unknown,unknown,,0.7712715864181519,youtube_analysis_20250307_022253_main.csv
26973,Axwell /\ Ingrosso - More Than You Know,"Mar 7, 2024, 1:50:35 AM PST",Music,Behind the Scenes,POSITIVE,0.5980165004730225,unknown,unknown,,0.9926137328147888,youtube_analysis_20250307_022253_main.csv
26974,The Chainsmokers - All We Know (Official Video) ft. Phoebe Ryan,"Mar 7, 2024, 1:46:12 AM PST",Music,Official Music Video,POSITIVE,0.6295612454414368,unknown,unknown,,0.9966634511947632,youtube_analysis_20250307_022253_main.csv
26975,The Chainsmokers - Closer (Lyric) ft. Halsey,"Mar 7, 2024, 1:46:00 AM PST",Music,Lyric Video,POSITIVE,0.9978051781654358,unknown,unknown,,0.9972360730171204,youtube_analysis_20250307_022253_main.csv
26976,King - Tu Aake Dekhle | The Carnival | The Last Ride | Prod. by Shahbeatz | Latest Hit Songs 2020,"Mar 7, 2024, 1:40:36 AM PST",Music,Music Mix,POSITIVE,0.9236475825309753,unknown,unknown,,0.9938241839408875,youtube_analysis_20250307_022253_main.csv
26977,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,"Mar 7, 2024, 1:35:59 AM PST",Podcast,,POSITIVE,0.8197348117828369,guide,storytelling,"informative,professional,dramatic,funny,serious",0.8857947587966919,youtube_analysis_20250307_022253_main.csv
26978,SUMMER HIGH - AP DHILLON (Official Music Video),"Mar 7, 2024, 1:29:18 AM PST",Music,Official Music Video,POSITIVE,0.9599851965904236,unknown,unknown,,0.997473418712616,youtube_analysis_20250307_022253_main.csv
26979,Ritviz - Liggi [Official Music Video],"Mar 7, 2024, 1:25:41 AM PST",Music,Official Music Video,NEGATIVE,0.6218842267990112,unknown,unknown,,0.9880975484848022,youtube_analysis_20250307_022253_main.csv
26980,Glass Animals - Heat Waves (Official Video),"Mar 7, 2024, 1:21:45 AM PST",Entertainment,,POSITIVE,0.9861540794372559,reaction,entertainment,"dramatic,informative,professional,funny,serious",0.9739018678665161,youtube_analysis_20250307_022253_main.csv
26981,Tate McRae - greedy (Official Video),"Mar 7, 2024, 1:19:09 AM PST",Music,Official Music Video,NEGATIVE,0.9913600087165833,unknown,unknown,,0.9460278153419495,youtube_analysis_20250307_022253_main.csv
26982,INSANE - AP DHILLON | GURINDER GILL | SHINDA KAHLON (Official Music Video),"Mar 7, 2024, 1:15:45 AM PST",Music,Official Music Video,POSITIVE,0.9587003588676453,unknown,unknown,,0.9930223822593689,youtube_analysis_20250307_022253_main.csv
26983,"A.R Rahman Maahi Ve Full Song (Audio) Highway | Alia Bhatt, Randeep Hooda | Imtiaz Ali","Mar 7, 2024, 1:11:42 AM PST",Music,Music Mix,POSITIVE,0.9465029835700989,unknown,unknown,,0.986974835395813,youtube_analysis_20250307_022253_main.csv
26984,Rangi Saari | Kanishk Seth & Kavita Seth | Official Music Video,"Mar 6, 2024, 10:49:22 PM PST",Music,Official Music Video,POSITIVE,0.9909259080886841,unknown,unknown,,0.997988224029541,youtube_analysis_20250307_022253_main.csv
26985,"Apna Bana Le - Bhediya | Varun Dhawan, Kriti Sanon| Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya","Mar 6, 2024, 10:45:55 PM PST",Entertainment,,POSITIVE,0.8422959446907043,reaction,entertainment,"funny,dramatic,informative,serious,personal,professional",0.8950905799865723,youtube_analysis_20250307_022253_main.csv
26986,"Obsessed - Riar Saab, @AbhijaySharma | Official Music Video","Mar 6, 2024, 10:40:00 PM PST",Music,Official Music Video,NEGATIVE,0.9788302183151245,unknown,unknown,,0.9955591559410095,youtube_analysis_20250307_022253_main.csv
26987,MITRAZ - Muskurahat (Official Audio),"Mar 6, 2024, 10:35:47 PM PST",Music,Music Mix,NEGATIVE,0.8274638652801514,unknown,unknown,,0.9926179051399231,youtube_analysis_20250307_022253_main.csv
26988,Diljit Dosanjh: LOVER (Official Music Video) Intense | Raj Ranjodh | MoonChild Era,"Mar 6, 2024, 10:32:39 PM PST",Music,Official Music Video,POSITIVE,0.9950581789016724,unknown,unknown,,0.9962105751037598,youtube_analysis_20250307_022253_main.csv
26989,"Maiyya Mainu - Lyrical | Jersey | Shahid Kapoor, Mrunal Thakur| Sachet-Parampara| Shellee | Gowtam T","Mar 6, 2024, 10:28:36 PM PST",Comedy,,POSITIVE,0.9363340139389038,commentary,storytelling,"funny,casual,dramatic",0.9630535244941711,youtube_analysis_20250307_022253_main.csv
26990,Chaand Baaliyan - Aditya A. (Official Video),"Mar 6, 2024, 10:26:53 PM PST",Entertainment,,POSITIVE,0.9938799142837524,reaction,storytelling,"dramatic,informative,funny,professional,serious",0.9716155529022217,youtube_analysis_20250307_022253_main.csv
26991,Maan Meri Jaan | Official Music Video | Champagne Talk | King,"Mar 6, 2024, 10:26:46 PM PST",Music,Official Music Video,POSITIVE,0.9941864013671875,unknown,unknown,,0.9963053464889526,youtube_analysis_20250307_022253_main.csv
26992,King x Nick Jonas - Maan Meri Jaan (Afterlife) [Official Video],"Mar 6, 2024, 10:23:40 PM PST",Music,Official Music Video,POSITIVE,0.8751393556594849,unknown,unknown,,0.9966831803321838,youtube_analysis_20250307_022253_main.csv
26993,Wo Noor,"Mar 6, 2024, 10:12:51 PM PST",Comedy,,NEGATIVE,0.9871309399604797,reaction,information,"dramatic,casual,funny,serious,informative,personal,professional",0.5527756810188293,youtube_analysis_20250307_022253_main.csv
26994,DIL NU - AP DHILLON | SHINDA KAHLON (Official Audio),"Mar 6, 2024, 10:08:57 PM PST",Music,Music Mix,POSITIVE,0.7209709882736206,unknown,unknown,,0.9926182627677917,youtube_analysis_20250307_022253_main.csv
26995,"FIGHTER: Ishq Jaisa Kuch Song, Hrithik, Deepika, Vishal-Sheykhar, Shilpa, Kumaar, Bosco-Caesar","Mar 6, 2024, 10:04:16 PM PST",Entertainment,,POSITIVE,0.9798790216445923,guide,entertainment,"dramatic,informative,professional,funny",0.9167678952217102,youtube_analysis_20250307_022253_main.csv
26996,MITRAZ - Akhiyaan (Official Music Video),"Mar 6, 2024, 10:01:05 PM PST",Music,Official Music Video,POSITIVE,0.9222614765167236,unknown,unknown,,0.9962985515594482,youtube_analysis_20250307_022253_main.csv
26997,"Malang Sajna (Video) Sachet Tandon, Parampara Tandon | Adil Shaikh, Kumaar | Bhushan Kumar","Mar 6, 2024, 9:58:26 PM PST",Comedy,,NEGATIVE,0.9625982642173767,reaction,storytelling,"dramatic,funny,informative,serious,professional",0.784318208694458,youtube_analysis_20250307_022253_main.csv
26998,With You - AP Dhillon (Official Music Video),"Mar 6, 2024, 9:55:50 PM PST",Music,Official Music Video,POSITIVE,0.9988898634910583,unknown,unknown,,0.9959681034088135,youtube_analysis_20250307_022253_main.csv
26999,The Chainsmokers - All We Know (Audio) ft. Phoebe Ryan,"Mar 6, 2024, 9:11:19 PM PST",Music,Music Mix,NEGATIVE,0.8435045480728149,unknown,unknown,,0.997280478477478,youtube_analysis_20250307_022253_main.csv
27000,Porter Robinson & Madeon - Shelter (Official Audio),"Mar 6, 2024, 9:07:41 PM PST",Music,Music Mix,NEGATIVE,0.9033377766609192,unknown,unknown,,0.9982693791389465,youtube_analysis_20250307_022253_main.csv
27001,Porter Robinson ft. Amy Millan - Divinity (Official Audio),"Mar 6, 2024, 9:01:34 PM PST",Music,Cover Song,POSITIVE,0.9333584904670715,unknown,unknown,,0.989365816116333,youtube_analysis_20250307_022253_main.csv
27002,"VØJ, Narvent - Memory Reboot (4K Music Video)","Mar 6, 2024, 8:57:37 PM PST",Music,Official Music Video,NEGATIVE,0.9937934875488281,unknown,unknown,,0.9975586533546448,youtube_analysis_20250307_022253_main.csv
27003,Phoebe Ryan - Mine (Illenium Remix),"Mar 6, 2024, 8:53:37 PM PST",Music,Music Mix,NEGATIVE,0.9334700703620911,unknown,unknown,,0.9971413612365723,youtube_analysis_20250307_022253_main.csv
27004,⭐ Everything Goes On - Porter Robinson | A Community Cover,"Mar 6, 2024, 8:49:42 PM PST",Entertainment,,POSITIVE,0.9913034439086914,reaction,storytelling,"informative,casual,funny",0.7283235192298889,youtube_analysis_20250307_022253_main.csv
27005,''What Would The Jetsons Be Called If They Were Black?''😅 | Hilarious Dad Joke😱,"Mar 6, 2024, 8:45:27 PM PST",Comedy,,POSITIVE,0.9683406352996826,commentary,comedy,"funny,dramatic",0.9969494938850403,youtube_analysis_20250307_022253_main.csv
27006,"I’m just saying, count your blessings. #ceragibson #construction #tools #tapemeasure #mommydaddy","Mar 6, 2024, 8:44:56 PM PST",Tutorial,,NEGATIVE,0.9780094623565674,commentary,information,"informative,funny,personal,dramatic",0.1130271926522255,youtube_analysis_20250307_022253_main.csv
27007,https://www.youtube.com/watch?v=quFAt-w6UIs,"Mar 6, 2024, 8:44:36 PM PST",Entertainment,,NEGATIVE,0.955583930015564,reaction,information,"informative,funny,dramatic,serious,professional",0.7466080188751221,youtube_analysis_20250307_022253_main.csv
27008,AME's PA IS UNSTOPPABLE 🔥 - ESL Dota,"Mar 6, 2024, 8:44:10 PM PST",Gaming,Esports,NEGATIVE,0.9921560287475586,gameplay,information,"dramatic,professional,serious,informative,funny",0.9225531816482544,youtube_analysis_20250307_022253_main.csv
27009,How To GUARANTEE Your Team Wins,Mark Rober,Sports,,POSITIVE,0.9998193383216858,guide,information,"informative,professional,serious",0.930762529373169,youtube_analysis_20250307_022253_main.csv
27010,#physics #rotation #vector #friction #speed #shortsfeed #shorts #physics #vyasedification #viral,"Mar 6, 2024, 8:43:16 PM PST",Shorts,,NEGATIVE,0.985630452632904,guide,information,"informative,dramatic,funny,serious",0.9683108329772949,youtube_analysis_20250307_022253_main.csv
27011,Don't get Cocky #valorant #valorantclips #gaming #ytshorts #ytchannel #1tap #twitch #valorantlive,"Mar 6, 2024, 8:43:01 PM PST",Gaming,Gameplay,NEGATIVE,0.6771842837333679,guide,information,"serious,informative,personal,professional,dramatic",0.9695565700531006,youtube_analysis_20250307_022253_main.csv
27012,Offensive Disney Movies Prank! via @zople,"Mar 6, 2024, 8:42:48 PM PST",Entertainment,,NEGATIVE,0.9987843632698059,reaction,comedy,"dramatic,funny,informative",0.48862528800964355,youtube_analysis_20250307_022253_main.csv
27013,Juggernaut cliff with Roshan #dota2 #shorts #juggernaut,"Mar 6, 2024, 8:41:55 PM PST",Gaming,Esports,POSITIVE,0.809802234172821,gameplay,information,"dramatic,serious,informative,funny,professional",0.9645075798034668,youtube_analysis_20250307_022253_main.csv
27014,https://www.youtube.com/watch?v=IMkxYNp3R3E,"Mar 6, 2024, 8:41:06 PM PST",Entertainment,,NEGATIVE,0.9476311206817627,reaction,information,"informative,funny,dramatic,serious,professional",0.7752653956413269,youtube_analysis_20250307_022253_main.csv
27015,who's that ghost?【 Phasmophobia 】#phasmophobia  #shorts,"Mar 6, 2024, 8:40:31 PM PST",Shorts,,NEGATIVE,0.9983786344528198,reaction,storytelling,"dramatic,informative,personal,serious,funny,casual",0.5761315226554871,youtube_analysis_20250307_022253_main.csv
27016,The Strongest Police Officer Ever (@catchupfeed),"Mar 6, 2024, 8:39:52 PM PST",Podcast,,POSITIVE,0.9996274709701538,news,information,"professional,informative,dramatic,serious,funny,personal",0.3739564120769501,youtube_analysis_20250307_022253_main.csv
27017,https://www.youtube.com/watch?v=N_KHxotbEW4,"Mar 6, 2024, 8:39:21 PM PST",Entertainment,,NEGATIVE,0.9512739777565002,reaction,information,"informative,funny,dramatic,serious,professional",0.7471060752868652,youtube_analysis_20250307_022253_main.csv
27018,This man wanted to kill me,"Mar 6, 2024, 8:39:18 PM PST",News,,NEGATIVE,0.9918266534805298,reaction,information,"serious,personal,dramatic,informative",0.2421553134918213,youtube_analysis_20250307_022253_main.csv
27019,Lol what Jett was thinking there 🤣 #valorant #valorantclips #youtubeshorts,"Mar 6, 2024, 8:39:15 PM PST",Comedy,,NEGATIVE,0.983400285243988,reaction,comedy,"funny,dramatic,casual,personal",0.9849403500556946,youtube_analysis_20250307_022253_main.csv
27020,The controller difference #valorant #valorantclips #shorts #gaming #anime,"Mar 6, 2024, 8:38:52 PM PST",Shorts,,NEGATIVE,0.9642494916915894,gameplay,entertainment,"dramatic,informative,funny",0.8476449847221375,youtube_analysis_20250307_022253_main.csv
27021,Mercedes-Benz The Best or Nothing.,Mercedes-Benz & Maybach Fans,Technology,,POSITIVE,0.9943742752075195,review,analysis,"serious,dramatic,informative,professional",0.6127457022666931,youtube_analysis_20250307_022253_main.csv
27022,Cypher is here rotating a Valorant#shorts #viral #valorant #valorantclips #shortsviral #shortsfeed,"Mar 6, 2024, 8:38:36 PM PST",Shorts,,NEGATIVE,0.9959316849708557,reaction,information,"informative,funny,dramatic",0.08447591215372086,youtube_analysis_20250307_022253_main.csv
27023,Amazon accepts ALL returns,"Mar 6, 2024, 8:38:29 PM PST",Technology,,POSITIVE,0.9896286725997925,guide,information,"informative,serious,dramatic,funny,professional",0.4794815480709076,youtube_analysis_20250307_022253_main.csv
27024,Alan vs Andrew Darkest Jokes🤣 | Yeahmad Dark Humor💀,"Mar 6, 2024, 8:36:42 PM PST",Podcast,,NEGATIVE,0.9598489999771118,commentary,comedy,"dramatic,funny,informative,personal",0.9246596693992615,youtube_analysis_20250307_022253_main.csv
27025,How we hit the world’s longest hole in one… ⛳️ #AD,"Mar 6, 2024, 8:36:38 PM PST",Sports,,NEGATIVE,0.9973554611206055,news,storytelling,"dramatic,informative,serious,funny,professional",0.9540783166885376,youtube_analysis_20250307_022253_main.csv
27026,ALWAYS REMEMBER ★ SAFETY FIRST ★,"Mar 6, 2024, 8:36:22 PM PST",Technology,,POSITIVE,0.9896579384803772,guide,information,"informative,serious,dramatic,professional",0.3130042254924774,youtube_analysis_20250307_022253_main.csv
27027,turning the presentation into an audiobook #collegelife #presentations #powerpoint  #collegestudent,"Mar 6, 2024, 8:35:45 PM PST",Education,Educational Series,NEGATIVE,0.9964311122894287,guide,education,"informative,funny,dramatic",0.7919492125511169,youtube_analysis_20250307_022253_main.csv
27028,The perfect post plant doesn't exi- #BathtubBoba #Valorant #valorantfunny,"Mar 6, 2024, 8:35:28 PM PST",Comedy,,NEGATIVE,0.9881643056869507,commentary,comedy,funny,0.9484010934829712,youtube_analysis_20250307_022253_main.csv
27029,I call this one Fish Out of Water 😂 | Movie title: The Ridiculous 6 | #movie #film,"Mar 6, 2024, 8:34:28 PM PST",Comedy,,NEGATIVE,0.9980351328849792,reaction,comedy,"funny,dramatic,informative",0.9692017436027527,youtube_analysis_20250307_022253_main.csv
27030,it'll only hurt for a second... #shorts,"Mar 6, 2024, 8:34:17 PM PST",Shorts,,NEGATIVE,0.9959600567817688,reaction,storytelling,"casual,informative,professional,funny",0.9966013431549072,youtube_analysis_20250307_022253_main.csv
27031,Raabta,"Mar 6, 2024, 12:41:37 PM PST",Entertainment,,NEGATIVE,0.9716446995735168,reaction,information,"dramatic,informative,serious,professional,funny,personal",0.35750362277030945,youtube_analysis_20250307_022253_main.csv
27032,Ishq Jaisa Kuch,"Mar 6, 2024, 12:38:48 PM PST",Comedy,,POSITIVE,0.868065357208252,reaction,comedy,"informative,funny,dramatic,serious,professional,casual,personal",0.8213930726051331,youtube_analysis_20250307_022253_main.csv
27033,Tum Se,"Mar 6, 2024, 12:34:23 PM PST",Entertainment,,NEGATIVE,0.9600706696510315,reaction,information,"dramatic,informative,serious,funny,casual,personal,professional",0.4372269809246063,youtube_analysis_20250307_022253_main.csv
27034,Girls Like You (Cardi B Version),Maroon 5 - Topic,Music,Cover Song,POSITIVE,0.6734311580657959,unknown,unknown,,0.9913080930709839,youtube_analysis_20250307_022253_main.csv
27035,Mi Amor,"Mar 6, 2024, 12:34:12 PM PST",Music,Official Music Video,POSITIVE,0.9943495392799377,unknown,unknown,,0.9425367712974548,youtube_analysis_20250307_022253_main.csv
27036,Proper Patola,"Mar 6, 2024, 12:34:11 PM PST",Music,Behind the Scenes,POSITIVE,0.9831544160842896,unknown,unknown,,0.46078377962112427,youtube_analysis_20250307_022253_main.csv
27037,Capital Letters,"Mar 6, 2024, 12:34:10 PM PST",Reviews,,POSITIVE,0.9847717881202698,commentary,information,"dramatic,serious,personal,informative,professional,funny",0.5634176731109619,youtube_analysis_20250307_022253_main.csv
27038,Chandelier,"Mar 6, 2024, 12:34:08 PM PST",Entertainment,,POSITIVE,0.9984220266342163,commentary,entertainment,"dramatic,professional,informative,serious,funny,casual",0.6277815699577332,youtube_analysis_20250307_022253_main.csv
27039,Mere Rashke Qamar & Attention,"Mar 6, 2024, 12:34:04 PM PST",Music,Official Music Video,NEGATIVE,0.9791504144668579,unknown,unknown,,0.6690641045570374,youtube_analysis_20250307_022253_main.csv
27040,Tareefan,"Mar 6, 2024, 12:30:19 PM PST",Entertainment,,POSITIVE,0.8763272166252136,reaction,information,"dramatic,serious,informative,professional,funny,personal",0.3269912302494049,youtube_analysis_20250307_022253_main.csv
27041,White Brown Black,"Mar 6, 2024, 12:30:18 PM PST",Reviews,,NEGATIVE,0.9874983429908752,guide,information,"informative,dramatic,serious,personal,funny,professional,casual",0.532386302947998,youtube_analysis_20250307_022253_main.csv
27042,Sleepless,"Mar 6, 2024, 12:30:17 PM PST",Shorts,,NEGATIVE,0.9990555644035339,reaction,unknown,"dramatic,personal",0.2155405879020691,youtube_analysis_20250307_022253_main.csv
27043,Dandelions,"Mar 6, 2024, 12:30:15 PM PST",Entertainment,,POSITIVE,0.9820866584777832,guide,entertainment,"informative,dramatic,funny,casual",0.11925606429576874,youtube_analysis_20250307_022253_main.csv
27044,Peaches (feat. Anne-Marie),Peaches (feat. Anne-Marie),Entertainment,,POSITIVE,0.9972992539405823,guide,entertainment,"informative,funny,dramatic,professional,serious",0.7892184853553772,youtube_analysis_20250307_022253_main.csv
27045,Sugar & Brownies,"Mar 6, 2024, 12:28:01 PM PST",Tutorial,,POSITIVE,0.9888432025909424,guide,information,"informative,dramatic,funny",0.02138660103082657,youtube_analysis_20250307_022253_main.csv
27046,You and Me,"Mar 6, 2024, 12:25:23 PM PST",Entertainment,,POSITIVE,0.9994706511497498,reaction,information,"personal,informative,casual,serious,funny,dramatic,professional",0.5940414071083069,youtube_analysis_20250307_022253_main.csv
27047,Lamberghini,"Mar 6, 2024, 12:25:19 PM PST",Entertainment,,POSITIVE,0.7785905003547668,reaction,information,"dramatic,informative,serious,professional,funny,personal",0.4171103835105896,youtube_analysis_20250307_022253_main.csv
27048,Love Stereo Again,"Mar 6, 2024, 12:06:16 PM PST",Entertainment,,POSITIVE,0.9962182641029358,reaction,entertainment,"informative,dramatic,funny,professional",0.8696438074111938,youtube_analysis_20250307_022253_main.csv
27049,Kinni Kinni,"Mar 6, 2024, 12:02:43 PM PST",Music,Official Music Video,POSITIVE,0.9676905870437622,unknown,unknown,,0.48102134466171265,youtube_analysis_20250307_022253_main.csv
27050,Na Ja,"Mar 6, 2024, 12:02:42 PM PST",Comedy,,NEGATIVE,0.892025887966156,reaction,comedy,"casual,funny,dramatic,informative,personal,serious,professional",0.7674294710159302,youtube_analysis_20250307_022253_main.csv
27051,Jalebi Baby,"Mar 6, 2024, 12:02:41 PM PST",Entertainment,,POSITIVE,0.9680944085121155,reaction,information,"dramatic,informative,funny,personal,casual,serious",0.6988866329193115,youtube_analysis_20250307_022253_main.csv
27052,Levitating (feat. DaBaby),"Mar 6, 2024, 12:02:39 PM PST",Music,Music Mix,POSITIVE,0.5142419338226318,unknown,unknown,,0.9835697412490845,youtube_analysis_20250307_022253_main.csv
